latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,Unnamed: 7
-3.0421207,-60.0060629,-92,-8,1,11,,
-3.0421207,-60.0060629,-92,-8,1,11,,
-3.0421207,-60.0060629,-92,-8,1,11,,
-3.0421207,-60.0060629,-92,-8,1,11,,
-3.0421207,-60.0060629,-92,-8,1,11,,
-3.0421333,-60.0060712,-92,-8,1,11,,
-3.0421374,-60.0060725,-92,-8,1,11,,
-3.0421338,-60.0060668,-92,-8,1,11,,
-3.0421305,-60.0060618,-94,-9,0,10,,
-3.0421285,-60.0060566,-94,-9,0,10,,
-3.0421266,-60.0060497,-94,-9,0,10,,
-3.0421271,-60.0060459,-94,-9,0,10,,
-3.0421285,-60.0060463,-94,-9,0,10,,
-3.0421259,-60.0060519,-94,-9,0,10,,
-3.0421233,-60.0060536,-94,-9,0,10,,
-3.042119,-60.0060554,-94,-9,0,10,,
-3.0421154,-60.0060602,-94,-9,0,10,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-97,-11,0,6,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420457,-60.0060292,-94,-8,0,10,,
-3.0420294,-60.0060736,-106,-10,0,6,,
-3.0420294,-60.0060736,-106,-10,0,6,,
-3.0420294,-60.0060736,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420294,-60.0060737,-106,-10,0,6,,
-3.0420565,-60.0061507,-98,-12,0,8,,
-3.0420565,-60.0061508,-98,-12,0,8,,
-3.0420562,-60.0061521,-98,-12,0,8,,
-3.042056,-60.0061528,-98,-12,0,8,,
-3.0420559,-60.0061533,-98,-12,0,8,,
-3.0420851,-60.0061324,-98,-12,0,8,,
-3.0420971,-60.0061237,-98,-12,0,8,,
-3.0421013,-60.0061207,-98,-12,0,8,,
-3.042109,-60.0061152,-98,-12,0,8,,
-3.0421123,-60.0061129,-95,-8,0,4,,
-3.0421182,-60.0061085,-95,-8,0,4,,
-3.0421185,-60.0061084,-95,-8,0,4,,
-3.042119,-60.0061082,-95,-8,0,4,,
-3.042119,-60.0061082,-95,-8,0,4,,
-3.0421203,-60.0061076,-92,-10,1,10,,
-3.0421203,-60.0061076,-92,-10,1,10,,
-3.0421203,-60.0061076,-92,-10,1,10,,
-3.0421203,-60.0061076,-92,-10,1,10,,
-3.0421203,-60.0061076,-92,-10,1,10,,
-3.0420891,-60.006057,-92,-10,1,10,,
-3.0420891,-60.006057,-92,-10,1,10,,
-3.0420891,-60.006057,-92,-10,1,10,,
-3.0420891,-60.006057,-92,-10,1,10,,
-3.0420695,-60.0059721,-98,-11,0,7,,
-3.0420695,-60.0059721,-98,-11,0,7,,
-3.0420695,-60.0059721,-98,-11,0,7,,
-3.0420695,-60.0059721,-98,-11,0,7,,
-3.0420781,-60.0059573,-98,-11,0,7,,
-3.0420781,-60.0059573,-98,-11,0,7,,
-3.0420781,-60.0059573,-98,-11,0,7,,
-3.0420781,-60.0059573,-98,-11,0,7,,
-3.0420781,-60.0059573,-96,-10,0,8,,
-3.0420856,-60.0059838,-96,-10,0,8,,
-3.0420856,-60.0059838,-96,-10,0,8,,
-3.0420856,-60.0059838,-96,-10,0,8,,
-3.0420856,-60.0059838,-96,-10,0,8,,
-3.0420868,-60.0060736,-96,-10,0,8,,
-3.0420868,-60.0060811,-96,-10,0,8,,
-3.0420863,-60.0060825,-96,-10,0,8,,
-3.042086,-60.0060843,-96,-10,0,8,,
-3.0420829,-60.0060131,-98,-10,0,9,,
-3.0420816,-60.0060087,-98,-10,0,9,,
-3.042081,-60.0060072,-98,-10,0,9,,
-3.042081,-60.0060072,-98,-10,0,9,,
-3.0420801,-60.006008,-98,-10,0,9,,
-3.0420801,-60.006008,-98,-10,0,9,,
-3.0420801,-60.006008,-98,-10,0,9,,
-3.0420834,-60.0060016,-98,-10,0,9,,
-3.0420912,-60.0059796,-109,-13,0,3,,
-3.0420912,-60.0059796,-109,-13,0,3,,
-3.0420912,-60.0059796,-109,-13,0,3,,
-3.0420916,-60.005978,-109,-13,0,3,,
-3.0420916,-60.005978,-109,-13,0,3,,
-3.0420909,-60.0059775,-109,-13,0,3,,
-3.0420909,-60.0059775,-109,-13,0,3,,
-3.0420909,-60.0059775,-109,-13,0,3,,
-3.0420909,-60.0059775,-109,-13,0,3,,
-3.0420891,-60.0059793,-109,-14,-1,4,,
-3.0420872,-60.0059785,-109,-14,-1,4,,
-3.0420872,-60.0059785,-109,-14,-1,4,,
-3.0420872,-60.0059785,-109,-14,-1,4,,
-3.0420872,-60.0059785,-109,-14,-1,4,,
-3.0420877,-60.0059803,-109,-14,-1,4,,
-3.0420877,-60.0059803,-109,-14,-1,4,,
-3.0420877,-60.0059803,-109,-14,-1,4,,
-3.0420877,-60.0059803,-109,-14,-1,4,,
-3.0420892,-60.005981,-106,-12,0,8,,
-3.042089,-60.0059816,-106,-12,0,8,,
-3.042088,-60.0059822,-106,-12,0,8,,
-3.0420853,-60.0059834,-106,-12,0,8,,
-3.0420832,-60.0059841,-106,-12,0,8,,
-3.0420785,-60.0059856,-106,-12,0,8,,
-3.042072,-60.0059869,-106,-12,0,8,,
-3.0420647,-60.0059899,-106,-12,0,8,,
-3.0420647,-60.0059899,-106,-12,0,8,,
-3.0420573,-60.0059957,-99,-10,0,9,,
-3.0420574,-60.0059984,-99,-10,0,9,,
-3.0420602,-60.005999,-99,-10,0,9,,
-3.0420603,-60.0059998,-99,-10,0,9,,
-3.0420603,-60.006,-99,-10,0,9,,
-3.0420597,-60.0060001,-99,-10,0,9,,
-3.0420566,-60.0059999,-99,-10,0,9,,
-3.0420553,-60.0059994,-99,-10,0,9,,
-3.0420535,-60.0059986,-98,-9,0,13,,
-3.0420554,-60.0059954,-98,-9,0,13,,
-3.042059,-60.0059918,-98,-9,0,13,,
-3.0420623,-60.0059886,-98,-9,0,13,,
-3.0420684,-60.005986,-98,-9,0,13,,
-3.0420721,-60.0059853,-98,-9,0,13,,
-3.0420721,-60.0059853,-98,-9,0,13,,
-3.0420721,-60.0059853,-98,-9,0,13,,
-3.0420721,-60.0059853,-98,-9,0,13,,
-3.0420721,-60.0059853,-108,-13,-1,7,,
-3.0420725,-60.0059905,-108,-13,-1,7,,
-3.0420743,-60.0059921,-108,-13,-1,7,,
-3.0420744,-60.0059927,-108,-13,-1,7,,
-3.0420746,-60.005994,-108,-13,-1,7,,
-3.0420743,-60.0059954,-108,-13,-1,7,,
-3.0420744,-60.0059949,-108,-13,-1,7,,
-3.0420744,-60.0059949,-108,-13,-1,7,,
-3.0420772,-60.0059963,-108,-13,-1,7,,
-3.0420772,-60.0059979,-104,-11,0,9,,
-3.0420772,-60.0059985,-104,-11,0,9,,
-3.0420763,-60.0059992,-104,-11,0,9,,
-3.0420763,-60.0059992,-104,-11,0,9,,
-3.042075,-60.0059999,-104,-11,0,9,,
-3.0420734,-60.0059997,-104,-11,0,9,,
-3.0420738,-60.005994,-104,-11,0,9,,
-3.0420738,-60.005994,-104,-11,0,9,,
-3.0420744,-60.0059908,-104,-11,0,9,,
-3.0420748,-60.0059874,-100,-11,0,11,,
-3.0420748,-60.0059874,-100,-11,0,11,,
-3.0420748,-60.0059874,-100,-11,0,11,,
-3.0420748,-60.0059874,-100,-11,0,11,,
-3.0420748,-60.0059874,-100,-11,0,11,,
-3.0420725,-60.0059871,-100,-11,0,11,,
-3.0420723,-60.0059881,-100,-11,0,11,,
-3.042071,-60.0059898,-100,-11,0,11,,
-3.0420702,-60.0059911,-105,-9,0,3,,
-3.0420701,-60.0059927,-105,-9,0,3,,
-3.0420701,-60.0059927,-105,-9,0,3,,
-3.0420701,-60.0059927,-105,-9,0,3,,
-3.0420701,-60.0059927,-105,-9,0,3,,
-3.0420772,-60.0059938,-105,-9,0,3,,
-3.0420801,-60.0059918,-105,-9,0,3,,
-3.0420801,-60.0059918,-105,-9,0,3,,
-3.0420801,-60.0059918,-105,-9,0,3,,
-3.0420811,-60.0059981,-111,-11,0,9,,
-3.0420781,-60.0059976,-111,-11,0,9,,
-3.0420781,-60.0059976,-111,-11,0,9,,
-3.0420781,-60.0059976,-111,-11,0,9,,
-3.0420781,-60.0059976,-111,-11,0,9,,
-3.0420817,-60.0059964,-111,-11,0,9,,
-3.042083,-60.005995,-111,-11,0,9,,
-3.0420826,-60.0059944,-111,-11,0,9,,
-3.0420823,-60.0059931,-111,-11,0,9,,
-3.042066,-60.0059972,-97,-12,0,5,,
-3.0420641,-60.005999,-97,-12,0,5,,
-3.0420611,-60.0060007,-97,-12,0,5,,
-3.0420608,-60.0060001,-97,-12,0,5,,
-3.0420613,-60.0059981,-97,-12,0,5,,
-3.042064,-60.0059957,-97,-12,0,5,,
-3.0420678,-60.0059939,-97,-12,0,5,,
-3.0420741,-60.0059969,-97,-12,0,5,,
-3.0420755,-60.0059982,-97,-12,0,5,,
-3.0420781,-60.0060029,-111,-12,0,12,,
-3.0420781,-60.0060029,-111,-12,0,12,,
-3.0420776,-60.0060098,-111,-12,0,12,,
-3.0420776,-60.0060098,-111,-12,0,12,,
-3.0420764,-60.0060162,-111,-12,0,12,,
-3.0420764,-60.0060162,-111,-12,0,12,,
-3.0420764,-60.0060162,-111,-12,0,12,,
-3.0420764,-60.0060162,-111,-12,0,12,,
-3.0420786,-60.0060144,-113,-11,0,9,,
-3.0420792,-60.0060061,-113,-11,0,9,,
-3.0420792,-60.0060061,-113,-11,0,9,,
-3.0420792,-60.0060061,-113,-11,0,9,,
-3.0420792,-60.0060061,-113,-11,0,9,,
-3.0420807,-60.0060098,-113,-11,0,9,,
-3.0420807,-60.0060098,-113,-11,0,9,,
-3.0420807,-60.0060098,-113,-11,0,9,,
-3.0420807,-60.0060098,-113,-11,0,9,,
-3.0420807,-60.0060098,-115,-12,0,8,,
-3.0420829,-60.0059998,-115,-12,0,8,,
-3.0420832,-60.0059985,-115,-12,0,8,,
-3.0420832,-60.0059979,-115,-12,0,8,,
-3.0420832,-60.0059979,-115,-12,0,8,,
-3.0420845,-60.0059978,-115,-12,0,8,,
-3.0420848,-60.0059974,-115,-12,0,8,,
-3.0420848,-60.0059974,-115,-12,0,8,,
-3.0420848,-60.0059974,-115,-12,0,8,,
-3.0420866,-60.0059997,-99,-7,0,10,,
-3.0420874,-60.0059966,-99,-7,0,10,,
-3.0420874,-60.0059966,-99,-7,0,10,,
-3.0420874,-60.0059966,-99,-7,0,10,,
-3.0420874,-60.0059966,-99,-7,0,10,,
-3.0420882,-60.0059949,-99,-7,0,10,,
-3.042089,-60.00599,-99,-7,0,10,,
-3.0420898,-60.005986,-99,-7,0,10,,
-3.0420902,-60.005985,-99,-7,0,10,,
-3.042089,-60.0059823,-111,-10,0,9,,
-3.0420871,-60.0059792,-111,-10,0,9,,
-3.0420862,-60.0059777,-111,-10,0,9,,
-3.0420854,-60.0059768,-111,-10,0,9,,
-3.0420854,-60.0059768,-105,-9,0,9,,
-3.0420841,-60.0059756,-105,-9,0,9,,
-3.0420841,-60.0059756,-105,-9,0,9,,
-3.0420841,-60.0059756,-105,-9,0,9,,
-3.0420841,-60.0059756,-105,-9,0,9,,
-3.042083,-60.0059759,-112,-12,0,8,,
-3.042083,-60.0059759,-112,-12,0,8,,
-3.0420821,-60.0059767,-112,-12,0,8,,
-3.0420821,-60.0059767,-112,-12,0,8,,
-3.0420803,-60.0059769,-112,-12,0,8,,
-3.0420789,-60.0059771,-112,-12,0,8,,
-3.0420754,-60.0059774,-112,-12,0,8,,
-3.0420719,-60.0059773,-112,-12,0,8,,
-3.0420689,-60.0059772,-110,-13,0,9,,
-3.04207,-60.0059776,-110,-13,0,9,,
-3.0420707,-60.0059779,-110,-13,0,9,,
-3.0420721,-60.0059783,-110,-13,0,9,,
-3.0420721,-60.0059783,-110,-13,0,9,,
-3.0420714,-60.0059782,-101,-13,0,9,,
-3.0420714,-60.0059782,-101,-13,0,9,,
-3.0420699,-60.0059786,-101,-13,0,9,,
-3.0420695,-60.0059792,-101,-13,0,9,,
-3.0420689,-60.0059795,-104,-10,0,6,,
-3.0420682,-60.0059796,-104,-10,0,6,,
-3.0420674,-60.0059799,-104,-10,0,6,,
-3.0420669,-60.0059803,-104,-10,0,6,,
-3.0420655,-60.0059811,-104,-10,0,6,,
-3.042064,-60.006006,-94,-9,0,10,,
-3.0420643,-60.0060173,-94,-9,0,10,,
-3.0420665,-60.00603,-94,-9,0,10,,
-3.0420687,-60.0060436,-94,-9,0,10,,
-3.0420693,-60.0060486,-94,-9,0,10,,
-3.0420727,-60.0060657,-91,-8,1,10,,
-3.0420739,-60.0060699,-91,-8,1,10,,
-3.0420815,-60.0060709,-91,-8,1,10,,
-3.0420833,-60.0060692,-91,-8,1,10,,
-3.0420859,-60.0060678,-91,-8,1,10,,
-3.0421599,-60.0060712,-93,-8,1,11,,
-3.0421601,-60.0060768,-93,-8,1,11,,
-3.0421583,-60.0060791,-93,-8,1,11,,
-3.0421565,-60.0060793,-93,-8,1,11,,
-3.042156,-60.0060788,-93,-8,1,11,,
-3.0421557,-60.006083,-93,-8,1,11,,
-3.0421559,-60.0060876,-93,-8,1,11,,
-3.0421551,-60.0060917,-93,-8,1,11,,
-3.0421551,-60.0060926,-93,-8,1,11,,
-3.0421552,-60.0060931,-97,-8,0,7,,
-3.0421551,-60.006093,-97,-8,0,7,,
-3.0421551,-60.0060933,-97,-8,0,7,,
-3.0421549,-60.0060936,-97,-8,0,7,,
-3.0421548,-60.0060946,-97,-8,0,7,,
-3.0421542,-60.0060959,-97,-8,0,7,,
-3.0421541,-60.006097,-97,-8,0,7,,
-3.0421542,-60.006098,-97,-8,0,7,,
-3.0421399,-60.0060915,-98,-10,0,6,,
-3.0421344,-60.0060921,-98,-10,0,6,,
-3.0421267,-60.0060987,-98,-10,0,6,,
-3.0421287,-60.0060983,-98,-10,0,6,,
-3.0421308,-60.0060989,-98,-10,0,6,,
-3.0421319,-60.0060989,-90,-7,0,14,,
-3.0421324,-60.0060967,-90,-7,0,14,,
-3.0421323,-60.0060939,-90,-7,0,14,,
-3.042132,-60.0060928,-90,-7,0,14,,
-3.0421316,-60.0060928,-90,-7,0,14,,
-3.0421305,-60.0060928,-90,-7,0,14,,
-3.0421274,-60.0060957,-90,-7,0,14,,
-3.0421278,-60.0060964,-90,-7,0,14,,
-3.0421294,-60.0060963,-90,-7,0,14,,
-3.0421316,-60.0060952,-98,-9,0,10,,
-3.0421306,-60.0060893,-98,-9,0,10,,
-3.0421291,-60.0060832,-98,-9,0,10,,
-3.0421285,-60.0060797,-98,-9,0,10,,
-3.0421277,-60.0060768,-98,-9,0,10,,
-3.0421273,-60.0060755,-98,-9,0,10,,
-3.0421205,-60.0060695,-98,-9,0,10,,
-3.0421157,-60.0060671,-98,-9,0,10,,
-3.0421116,-60.0060668,-98,-9,0,10,,
-3.0421083,-60.0060669,-91,-8,0,14,,
-3.0421026,-60.0060682,-91,-8,0,14,,
-3.0420978,-60.0060689,-91,-8,0,14,,
-3.0420912,-60.0060685,-91,-8,0,14,,
-3.0420836,-60.006068,-91,-8,0,14,,
-3.0420767,-60.0060725,-91,-8,0,14,,
-3.0420748,-60.0060798,-91,-8,0,14,,
-3.0420743,-60.006082,-91,-8,0,14,,
-3.0420746,-60.0060828,-91,-8,0,14,,
-3.042068,-60.0060578,-94,-9,0,7,,
-3.0420674,-60.0060585,-94,-9,0,7,,
-3.0420655,-60.0060584,-94,-9,0,7,,
-3.0420639,-60.006058,-94,-9,0,7,,
-3.0420628,-60.0060574,-94,-9,0,7,,
-3.0420613,-60.0060575,-94,-9,0,7,,
-3.0420578,-60.006057,-94,-9,0,7,,
-3.0420534,-60.0060558,-94,-9,0,7,,
-3.0420499,-60.0060564,-95,-9,0,6,,
-3.0420436,-60.0060589,-95,-9,0,6,,
-3.0420453,-60.0060602,-95,-9,0,6,,
-3.0420472,-60.0060618,-95,-9,0,6,,
-3.0420483,-60.0060631,-95,-9,0,6,,
-3.0420478,-60.0060661,-95,-9,0,6,,
-3.0420491,-60.0060623,-95,-9,0,6,,
-3.0420501,-60.0060587,-95,-9,0,6,,
-3.04205,-60.0060569,-95,-9,0,6,,
-3.0420495,-60.006056,-86,-10,0,13,,
-3.0420498,-60.006053,-86,-10,0,13,,
-3.0420502,-60.0060514,-86,-10,0,13,,
-3.0420503,-60.0060512,-86,-10,0,13,,
-3.0420498,-60.0060517,-86,-10,0,13,,
-3.0420493,-60.0060525,-86,-10,0,13,,
-3.0420505,-60.0060468,-86,-10,0,13,,
-3.0420507,-60.0060464,-86,-10,0,13,,
-3.0420505,-60.0060474,-86,-10,0,13,,
-3.0420501,-60.0060491,-87,-9,-1,14,,
-3.0420516,-60.0060495,-87,-9,-1,14,,
-3.0420532,-60.0060509,-87,-9,-1,14,,
-3.042054,-60.0060544,-87,-9,-1,14,,
-3.0420557,-60.0060609,-87,-9,-1,14,,
-3.0420568,-60.0060671,-87,-9,-1,14,,
-3.0420579,-60.0060658,-87,-9,-1,14,,
-3.0420588,-60.0060663,-87,-9,-1,14,,
-3.0420598,-60.0060674,-87,-9,-1,14,,
-3.04206,-60.0060683,-88,-8,0,10,,
-3.0420607,-60.006068,-88,-8,0,10,,
-3.0420617,-60.0060684,-88,-8,0,10,,
-3.0420627,-60.0060694,-88,-8,0,10,,
-3.0420647,-60.0060723,-88,-8,0,10,,
-3.0420651,-60.0060736,-88,-8,0,10,,
-3.0420657,-60.0060704,-88,-8,0,10,,
-3.0420664,-60.0060691,-88,-8,0,10,,
-3.042067,-60.0060702,-88,-8,0,10,,
-3.0420678,-60.0060719,-86,-8,0,7,,
-3.0420694,-60.0060706,-86,-8,0,7,,
-3.0420796,-60.0060718,-86,-8,0,7,,
-3.0420876,-60.0060737,-86,-8,0,7,,
-3.0420998,-60.0060759,-86,-7,0,8,,
-3.0421157,-60.0060746,-86,-7,0,8,,
-3.04213,-60.0060682,-86,-7,0,8,,
-3.0421532,-60.0060636,-86,-7,0,8,,
-3.0421647,-60.0060641,-86,-7,0,8,,
-3.0421746,-60.0060652,-86,-7,0,8,,
-3.0421888,-60.0060616,-86,-7,0,8,,
-3.0422019,-60.0060595,-86,-7,0,8,,
-3.042214,-60.0060601,-86,-7,0,8,,
-3.0424097,-60.0061701,-89,-8,0,6,,
-3.0424199,-60.0061678,-89,-8,0,6,,
-3.042428,-60.0061701,-89,-8,0,6,,
-3.0424343,-60.0061774,-89,-8,0,6,,
-3.0424396,-60.0061898,-89,-8,0,6,,
-3.0424384,-60.0062096,-89,-8,0,6,,
-3.0424333,-60.0062373,-89,-8,0,6,,
-3.0424331,-60.0062541,-89,-8,0,6,,
-3.0424345,-60.0062696,-89,-8,0,6,,
-3.0424395,-60.0062849,-99,-12,0,6,,
-3.042443,-60.0062934,-99,-12,0,6,,
-3.0424508,-60.0063009,-99,-12,0,6,,
-3.0424685,-60.006308,-99,-12,0,6,,
-3.0424755,-60.0063121,-99,-12,0,6,,
-3.0424889,-60.0063135,-99,-12,0,6,,
-3.0425038,-60.0063137,-99,-12,0,6,,
-3.042518,-60.0063144,-99,-12,0,6,,
-3.042538,-60.0063198,-99,-12,0,6,,
-3.0425467,-60.0063259,-103,-13,-1,5,,
-3.0425501,-60.0063333,-103,-13,-1,5,,
-3.0425557,-60.0063384,-103,-13,-1,5,,
-3.0425618,-60.0063371,-103,-13,-1,5,,
-3.0425652,-60.0063356,-103,-13,-1,5,,
-3.0425667,-60.0063252,-103,-13,-1,5,,
-3.0425692,-60.0063206,-103,-13,-1,5,,
-3.0425743,-60.0063192,-103,-13,-1,5,,
-3.0425783,-60.0063219,-103,-13,-1,5,,
-3.0425615,-60.0063702,-104,-12,-1,2,,
-3.0425588,-60.0063711,-104,-12,-1,2,,
-3.0425579,-60.0063714,-104,-12,-1,2,,
-3.0425567,-60.0063716,-104,-12,-1,2,,
-3.0425558,-60.0063716,-104,-12,-1,2,,
-3.0425533,-60.0063719,-104,-12,-1,2,,
-3.0425534,-60.0063724,-104,-12,-1,2,,
-3.042554,-60.0063731,-104,-12,-1,2,,
-3.0425546,-60.0063735,-104,-12,-1,2,,
-3.0425529,-60.0063738,-104,-9,0,7,,
-3.0425527,-60.0063737,-104,-9,0,7,,
-3.0425524,-60.0063731,-104,-9,0,7,,
-3.042552,-60.0063727,-104,-9,0,7,,
-3.042552,-60.0063726,-104,-9,0,7,,
-3.0425515,-60.0063724,-104,-9,0,7,,
-3.0425512,-60.0063725,-104,-9,0,7,,
-3.0425511,-60.0063726,-104,-9,0,7,,
-3.0425512,-60.0063725,-104,-9,0,7,,
-3.0425518,-60.0063726,-102,-12,0,8,,
-3.042553,-60.0063734,-102,-12,0,8,,
-3.0425539,-60.0063737,-102,-12,0,8,,
-3.0425542,-60.0063738,-102,-12,0,8,,
-3.0425542,-60.0063739,-102,-12,0,8,,
-3.0425539,-60.0063737,-102,-12,0,8,,
-3.0425539,-60.0063745,-102,-12,0,8,,
-3.042554,-60.0063745,-102,-12,0,8,,
-3.042554,-60.0063745,-102,-12,0,8,,
-3.042554,-60.0063745,-100,-10,0,4,,
-3.0425541,-60.006376,-100,-10,0,4,,
-3.0425537,-60.0063765,-100,-10,0,4,,
-3.042553,-60.0063767,-100,-10,0,4,,
-3.042552,-60.0063733,-100,-10,0,4,,
-3.0425514,-60.0063715,-100,-10,0,4,,
-3.042551,-60.0063701,-100,-10,0,4,,
-3.0425509,-60.0063698,-100,-10,0,4,,
-3.0425509,-60.0063696,-100,-10,0,4,,
-3.0425508,-60.0063695,-104,-11,0,9,,
-3.0425508,-60.0063695,-104,-11,0,9,,
-3.0425508,-60.0063694,-104,-11,0,9,,
-3.0425508,-60.0063694,-104,-11,0,9,,
-3.0425508,-60.0063694,-104,-11,0,9,,
-3.0425619,-60.0063677,-104,-11,0,9,,
-3.0425703,-60.0063666,-104,-11,0,9,,
-3.042572,-60.0063643,-104,-11,0,9,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-106,-11,0,5,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.0425744,-60.0063589,-107,-12,0,4,,
-3.042551,-60.0063809,-106,-12,0,5,,
-3.0425442,-60.0063873,-106,-12,0,5,,
-3.042542,-60.0063893,-106,-12,0,5,,
-3.0425415,-60.0063898,-106,-12,0,5,,
-3.0425412,-60.0063901,-106,-12,0,5,,
-3.042541,-60.0063903,-109,-13,-1,6,,
-3.0425409,-60.0063904,-109,-13,-1,6,,
-3.0425409,-60.0063904,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-109,-13,-1,6,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425408,-60.0063905,-108,-12,0,9,,
-3.0425416,-60.0063888,-108,-12,0,9,,
-3.042543,-60.0063871,-105,-12,0,4,,
-3.0425434,-60.0063872,-105,-12,0,4,,
-3.0425434,-60.0063874,-105,-12,0,4,,
-3.0425428,-60.0063875,-105,-12,0,4,,
-3.0425417,-60.0063878,-105,-12,0,4,,
-3.0425409,-60.0063887,-105,-12,0,4,,
-3.0425407,-60.0063888,-105,-12,0,4,,
-3.0425402,-60.0063889,-105,-12,0,4,,
-3.0425396,-60.0063894,-101,-12,0,7,,
-3.042539,-60.0063896,-101,-12,0,7,,
-3.0425382,-60.0063896,-101,-12,0,7,,
-3.0425372,-60.0063896,-101,-12,0,7,,
-3.0425369,-60.0063894,-101,-12,0,7,,
-3.0425363,-60.00639,-101,-12,0,7,,
-3.0425363,-60.00639,-101,-12,0,7,,
-3.0425376,-60.0063927,-101,-12,0,7,,
-3.0425381,-60.0063935,-101,-12,0,7,,
-3.0425409,-60.0063907,-99,-10,0,6,,
-3.0425409,-60.0063906,-99,-10,0,6,,
-3.0425416,-60.0063909,-99,-10,0,6,,
-3.0425423,-60.006391,-99,-10,0,6,,
-3.0425429,-60.006391,-99,-10,0,6,,
-3.0425431,-60.0063903,-101,-9,0,6,,
-3.0425434,-60.0063902,-101,-9,0,6,,
-3.0425435,-60.0063896,-101,-9,0,6,,
-3.042543,-60.0063885,-101,-9,0,6,,
-3.0425426,-60.0063878,-106,-11,0,6,,
-3.0425425,-60.0063874,-106,-11,0,6,,
-3.042543,-60.0063881,-106,-11,0,6,,
-3.0425435,-60.0063888,-106,-11,0,6,,
-3.0425438,-60.006389,-106,-11,0,6,,
-3.0425435,-60.0063888,-106,-11,0,6,,
-3.0425438,-60.0063886,-106,-11,0,6,,
-3.0425437,-60.0063883,-106,-11,0,6,,
-3.0425435,-60.0063878,-106,-11,0,6,,
-3.0425433,-60.0063871,-104,-11,0,9,,
-3.0425429,-60.0063867,-104,-11,0,9,,
-3.0425416,-60.006387,-104,-11,0,9,,
-3.0425404,-60.0063874,-104,-11,0,9,,
-3.0425401,-60.0063874,-104,-11,0,9,,
-3.0425398,-60.0063874,-103,-12,0,8,,
-3.04254,-60.0063876,-103,-12,0,8,,
-3.0425401,-60.0063873,-103,-12,0,8,,
-3.0425399,-60.0063871,-103,-12,0,8,,
-3.0425394,-60.0063865,-103,-12,0,8,,
-3.04254,-60.0063883,-103,-12,0,8,,
-3.0425404,-60.0063893,-103,-12,0,8,,
-3.0425406,-60.0063899,-103,-12,0,8,,
-3.0425407,-60.0063902,-111,-13,0,4,,
-3.0425407,-60.0063902,-111,-13,0,4,,
-3.0425408,-60.0063904,-111,-13,0,4,,
-3.0425408,-60.0063904,-111,-13,0,4,,
-3.0425408,-60.0063905,-111,-13,0,4,,
-3.0425408,-60.0063905,-111,-13,0,4,,
-3.0425408,-60.0063905,-111,-13,0,4,,
-3.0425408,-60.0063905,-111,-13,0,4,,
