latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,
-2.706525,-59.7209785,-112,-15,0,2147483647,,
-2.7065476,-59.7211424,-112,-15,0,2147483647,,
-2.7065223,-59.7214798,-112,-15,0,2147483647,,
-2.7064753,-59.7216432,-112,-15,0,2147483647,,
-2.7064159,-59.7218025,-112,-15,0,2147483647,,
-2.7063448,-59.7219566,-112,-15,0,2147483647,,
-2.7062675,-59.7221023,-112,-15,0,2147483647,,
-2.7061861,-59.7222466,-112,-15,0,2147483647,,
-2.7060137,-59.7225487,-112,-15,0,2147483647,,
-2.7059282,-59.7227014,-112,-15,0,2147483647,,
-2.7058451,-59.7228529,-112,-15,0,2147483647,,
-2.7057672,-59.7229999,-112,-15,0,2147483647,,
-2.7056883,-59.7231476,-112,-15,0,2147483647,,
-2.7056098,-59.7233028,-112,-15,0,2147483647,,
-2.7055333,-59.7234579,-112,-15,0,2147483647,,
-2.7053862,-59.7237648,-112,-15,0,2147483647,,
-2.7053144,-59.7239176,-112,-15,0,2147483647,,
-2.7052499,-59.7240687,-112,-15,0,2147483647,,
-2.7051928,-59.7242187,-112,-15,0,2147483647,,
-2.7051395,-59.7243713,-112,-15,0,2147483647,,
-2.7050999,-59.7245192,-112,-15,0,2147483647,,
-2.7050659,-59.72467,-112,-15,0,2147483647,,
-2.7050105,-59.7249912,-112,-15,0,2147483647,,
-2.7050056,-59.7251554,-112,-15,0,2147483647,,
-2.7050154,-59.7253107,-112,-15,0,2147483647,,
-2.7050405,-59.7254585,-112,-15,0,2147483647,,
-2.7050704,-59.725611,-112,-15,0,2147483647,,
-2.7051254,-59.7257395,-112,-15,0,2147483647,,
-2.7051939,-59.7258686,-112,-15,0,2147483647,,
-2.705374,-59.7261073,-112,-15,0,2147483647,,
-2.7054743,-59.726226,-112,-15,0,2147483647,,
-2.7055933,-59.7263334,-112,-15,0,2147483647,,
-2.7057301,-59.7264405,-112,-15,0,2147483647,,
-2.7058727,-59.7265391,-112,-15,0,2147483647,,
-2.7060353,-59.7266293,-112,-15,0,2147483647,,
-2.7064225,-59.7267228,-112,-15,0,2147483647,,
-2.7066288,-59.7267526,-112,-15,0,2147483647,,
-2.7068261,-59.7267861,-112,-15,0,2147483647,,
-2.7070144,-59.7268186,-112,-15,0,2147483647,,
-2.7072075,-59.7268602,-112,-15,0,2147483647,,
-2.7073889,-59.726906,-112,-15,0,2147483647,,
-2.7075674,-59.7269483,-112,-15,0,2147483647,,
-2.7077344,-59.7269907,-112,-15,0,2147483647,,
-2.7080444,-59.7270849,-112,-15,0,2147483647,,
-2.7081998,-59.7271379,-112,-15,0,2147483647,,
-2.7083607,-59.727191,-112,-15,0,2147483647,,
-2.7085324,-59.727245,-112,-15,0,2147483647,,
-2.7087012,-59.7273001,-112,-15,0,2147483647,,
-2.7088804,-59.7273591,-112,-15,0,2147483647,,
-2.7090608,-59.7274232,-112,-15,0,2147483647,,
-2.70923,-59.7274927,-112,-15,0,2147483647,,
-2.70951,-59.7276573,-112,-15,0,2147483647,,
-2.709623,-59.7277569,-112,-15,0,2147483647,,
-2.7097277,-59.7278637,-112,-15,0,2147483647,,
-2.7098397,-59.7279786,-112,-15,0,2147483647,,
-2.7099433,-59.7280966,-112,-15,0,2147483647,,
-2.7100447,-59.7282157,-112,-15,0,2147483647,,
-2.7101397,-59.7283521,-112,-15,0,2147483647,,
-2.7102839,-59.7286661,-112,-15,0,2147483647,,
-2.7103293,-59.7288347,-112,-15,0,2147483647,,
-2.7103615,-59.729009,-112,-15,0,2147483647,,
-2.7103924,-59.7291823,-112,-15,0,2147483647,,
-2.7104107,-59.7293612,-112,-15,0,2147483647,,
-2.7104329,-59.7295379,-112,-15,0,2147483647,,
-2.7105006,-59.7298683,-112,-15,0,2147483647,,
-2.7105682,-59.7300308,-112,-15,0,2147483647,,
-2.7106728,-59.7301828,-112,-15,0,2147483647,,
-2.7107948,-59.7303163,-112,-15,0,2147483647,,
-2.7109325,-59.7304358,-112,-15,0,2147483647,,
-2.7110811,-59.7305376,-112,-15,0,2147483647,,
-2.7112503,-59.7306155,-112,-15,0,2147483647,,
-2.7115719,-59.7307792,-112,-15,0,2147483647,,
-2.7117192,-59.7308574,-112,-15,0,2147483647,,
-2.7118578,-59.7309373,-112,-15,0,2147483647,,
-2.7119866,-59.7310231,-112,-15,0,2147483647,,
-2.7120973,-59.7311068,-112,-15,0,2147483647,,
-2.7121969,-59.7311986,-112,-15,0,2147483647,,
-2.7122843,-59.7312948,-112,-15,0,2147483647,,
-2.712397,-59.7315323,-112,-15,0,2147483647,,
-2.7124397,-59.7316878,-112,-15,0,2147483647,,
-2.7124574,-59.7318627,-112,-15,0,2147483647,,
-2.7124796,-59.7320394,-112,-15,0,2147483647,,
-2.7125103,-59.7322145,-112,-15,0,2147483647,,
-2.7125434,-59.7323851,-112,-15,0,2147483647,,
-2.7125758,-59.7325482,-112,-15,0,2147483647,,
-2.7126406,-59.7328772,-112,-15,0,2147483647,,
-2.712677,-59.7330473,-112,-15,0,2147483647,,
-2.7127171,-59.7332234,-112,-15,0,2147483647,,
-2.71275,-59.7334008,-112,-15,0,2147483647,,
-2.7127863,-59.7335778,-112,-15,0,2147483647,,
-2.7128258,-59.7337486,-112,-15,0,2147483647,,
-2.712867,-59.7339188,-112,-15,0,2147483647,,
-2.7129093,-59.7340866,-112,-15,0,2147483647,,
-2.7129974,-59.734439,-112,-15,0,2147483647,,
-2.7130446,-59.7346242,-112,-15,0,2147483647,,
-2.7130896,-59.7348051,-112,-15,0,2147483647,,
-2.7131344,-59.7349835,-112,-15,0,2147483647,,
-2.7131811,-59.7351518,-112,-15,0,2147483647,,
-2.7132266,-59.7353177,-112,-15,0,2147483647,,
-2.7132739,-59.7354771,-112,-15,0,2147483647,,
-2.7134117,-59.7357551,-112,-15,0,2147483647,,
-2.71351,-59.7358754,-112,-15,0,2147483647,,
-2.7136281,-59.7359878,-112,-15,0,2147483647,,
-2.7137569,-59.7360997,-112,-15,0,2147483647,,
-2.7138969,-59.7362093,-112,-15,0,2147483647,,
-2.7140493,-59.7363118,-112,-15,0,2147483647,,
-2.7142225,-59.7363841,-112,-15,0,2147483647,,
-2.7145883,-59.736501,-112,-15,0,2147483647,,
-2.7147635,-59.7365535,-112,-15,0,2147483647,,
-2.7149305,-59.736604,-112,-15,0,2147483647,,
-2.7150954,-59.7366556,-112,-15,0,2147483647,,
-2.7152584,-59.7367048,-112,-15,0,2147483647,,
-2.7154154,-59.7367506,-112,-15,0,2147483647,,
-2.7155693,-59.7367914,-112,-15,0,2147483647,,
-2.7157339,-59.7368355,-112,-15,0,2147483647,,
-2.7160472,-59.7369249,-112,-15,0,2147483647,,
-2.7162084,-59.7369742,-112,-15,0,2147483647,,
-2.7163737,-59.7370272,-112,-15,0,2147483647,,
-2.7165341,-59.7370831,-112,-15,0,2147483647,,
-2.7166915,-59.737141,-112,-15,0,2147483647,,
-2.7168511,-59.7372014,-112,-15,0,2147483647,,
-2.7170094,-59.737269,-112,-15,0,2147483647,,
-2.7173333,-59.7374347,-112,-15,0,2147483647,,
-2.717483,-59.7375302,-112,-15,0,2147483647,,
-2.7176166,-59.737629,-112,-15,0,2147483647,,
-2.7177438,-59.7377295,-112,-15,0,2147483647,,
-2.7178619,-59.7378383,-112,-15,0,2147483647,,
-2.717974,-59.7379594,-112,-15,0,2147483647,,
-2.7181558,-59.7382646,-112,-15,0,2147483647,,
-2.7182475,-59.7384283,-112,-15,0,2147483647,,
-2.7183314,-59.7385837,-112,-15,0,2147483647,,
-2.7183971,-59.7387379,-112,-15,0,2147483647,,
-2.7184512,-59.7388919,-112,-15,0,2147483647,,
-2.7184979,-59.739045,-112,-15,0,2147483647,,
-2.7185295,-59.7392034,-112,-15,0,2147483647,,
-2.7185548,-59.7393741,-112,-15,0,2147483647,,
-2.7185809,-59.7397274,-112,-15,0,2147483647,,
-2.7185933,-59.7398946,-112,-15,0,2147483647,,
-2.7186006,-59.7400667,-112,-15,0,2147483647,,
-2.7186092,-59.7402461,-112,-15,0,2147483647,,
-2.7186145,-59.7404257,-112,-15,0,2147483647,,
-2.7186161,-59.7405989,-112,-15,0,2147483647,,
-2.7186096,-59.7409335,-112,-15,0,2147483647,,
-2.7186033,-59.7411029,-112,-15,0,2147483647,,
-2.7186038,-59.7412731,-112,-15,0,2147483647,,
-2.7186074,-59.7414403,-112,-15,0,2147483647,,
-2.7186113,-59.7416009,-112,-15,0,2147483647,,
-2.7186157,-59.7417644,-112,-15,0,2147483647,,
-2.718629,-59.7420951,-112,-15,0,2147483647,,
-2.7186329,-59.7422561,-112,-15,0,2147483647,,
-2.718637,-59.7424181,-112,-15,0,2147483647,,
-2.7186433,-59.7425769,-112,-15,0,2147483647,,
-2.7186554,-59.7427363,-112,-15,0,2147483647,,
-2.7186727,-59.7428924,-112,-15,0,2147483647,,
-2.7186937,-59.7430496,-112,-15,0,2147483647,,
-2.7187198,-59.7432014,-112,-15,0,2147483647,,
-2.7187725,-59.7434866,-112,-15,0,2147483647,,
-2.7187989,-59.7436106,-112,-15,0,2147483647,,
-2.718832,-59.7437442,-112,-15,0,2147483647,,
-2.7188818,-59.7438736,-112,-15,0,2147483647,,
-2.7189588,-59.7439997,-112,-15,0,2147483647,,
-2.7190602,-59.7441202,-112,-15,0,2147483647,,
-2.7191793,-59.7442421,-112,-15,0,2147483647,,
-2.7193106,-59.744358,-112,-15,0,2147483647,,
-2.719591,-59.7445511,-112,-15,0,2147483647,,
-2.719739,-59.7446334,-112,-15,0,2147483647,,
-2.7198839,-59.7447168,-112,-15,0,2147483647,,
-2.7200295,-59.7447967,-112,-15,0,2147483647,,
-2.7201796,-59.744879,-112,-15,0,2147483647,,
-2.7203302,-59.7449631,-112,-15,0,2147483647,,
-2.72048,-59.7450493,-112,-15,0,2147483647,,
-2.7207743,-59.7452328,-112,-15,0,2147483647,,
-2.7209207,-59.7453261,-112,-15,0,2147483647,,
-2.7210738,-59.745421,-112,-15,0,2147483647,,
-2.7212305,-59.7455102,-112,-15,0,2147483647,,
-2.7213846,-59.7455969,-112,-15,0,2147483647,,
-2.7215383,-59.7456871,-112,-15,0,2147483647,,
-2.7216838,-59.7457768,-112,-15,0,2147483647,,
-2.7219915,-59.7459605,-112,-15,0,2147483647,,
-2.7221534,-59.7460637,-112,-15,0,2147483647,,
-2.722314,-59.7461666,-112,-15,0,2147483647,,
-2.7224792,-59.7462705,-112,-15,0,2147483647,,
-2.7226493,-59.7463711,-112,-15,0,2147483647,,
-2.7228196,-59.746469,-112,-15,0,2147483647,,
-2.7229892,-59.7465749,-112,-15,0,2147483647,,
-2.7233314,-59.746787,-112,-15,0,2147483647,,
-2.7235027,-59.7468898,-112,-15,0,2147483647,,
-2.7236765,-59.7469934,-112,-15,0,2147483647,,
-2.723849,-59.7470986,-112,-15,0,2147483647,,
-2.7240189,-59.7472027,-112,-15,0,2147483647,,
-2.7241869,-59.7473089,-112,-15,0,2147483647,,
-2.7243545,-59.747411,-112,-15,0,2147483647,,
-2.7246748,-59.7476041,-112,-15,0,2147483647,,
-2.7248306,-59.7476993,-112,-15,0,2147483647,,
-2.7249878,-59.7477971,-112,-15,0,2147483647,,
-2.7251482,-59.7478956,-112,-15,0,2147483647,,
-2.7253131,-59.7479907,-112,-15,0,2147483647,,
-2.7254797,-59.7480755,-112,-15,0,2147483647,,
-2.725814,-59.7482138,-112,-15,0,2147483647,,
-2.7259837,-59.7482647,-112,-15,0,2147483647,,
-2.7261494,-59.7483099,-112,-15,0,2147483647,,
-2.726322,-59.7483584,-112,-15,0,2147483647,,
-2.7264979,-59.7484037,-112,-15,0,2147483647,,
-2.7266766,-59.7484459,-112,-15,0,2147483647,,
-2.7268572,-59.7484837,-112,-15,0,2147483647,,
-2.7270423,-59.7485093,-112,-15,0,2147483647,,
-2.7272298,-59.7485228,-112,-15,0,2147483647,,
-2.7275956,-59.7485304,-112,-15,0,2147483647,,
-2.7277808,-59.7485301,-112,-15,0,2147483647,,
-2.7279643,-59.7485314,-112,-15,0,2147483647,,
-2.7281502,-59.7485332,-112,-15,0,2147483647,,
-2.7283343,-59.748534,-112,-15,0,2147483647,,
-2.7285222,-59.7485341,-112,-15,0,2147483647,,
-2.7287096,-59.748535,-112,-15,0,2147483647,,
-2.728897,-59.7485375,-112,-15,0,2147483647,,
-2.7290855,-59.7485404,-112,-15,0,2147483647,,
-2.7294685,-59.7485471,-112,-15,0,2147483647,,
-2.7296568,-59.7485502,-112,-15,0,2147483647,,
-2.7298454,-59.7485522,-112,-15,0,2147483647,,
-2.7300312,-59.7485538,-112,-15,0,2147483647,,
-2.7302186,-59.7485547,-112,-15,0,2147483647,,
-2.7304066,-59.7485555,-112,-15,0,2147483647,,
-2.7305915,-59.7485578,-112,-15,0,2147483647,,
-2.7309547,-59.7485565,-112,-15,0,2147483647,,
-2.7311285,-59.7485508,-112,-15,0,2147483647,,
-2.7312985,-59.748538,-112,-15,0,2147483647,,
-2.7314659,-59.7485166,-112,-15,0,2147483647,,
-2.7316304,-59.7484875,-112,-15,0,2147483647,,
-2.7317923,-59.7484508,-112,-15,0,2147483647,,
-2.7320993,-59.7483308,-112,-15,0,2147483647,,
-2.7322334,-59.7482542,-112,-15,0,2147483647,,
-2.7323777,-59.7481586,-112,-15,0,2147483647,,
-2.7325202,-59.7480643,-112,-15,0,2147483647,,
-2.7326676,-59.7479657,-112,-15,0,2147483647,,
-2.7328181,-59.7478725,-112,-15,0,2147483647,,
-2.7331241,-59.7477024,-112,-15,0,2147483647,,
-2.7332746,-59.7476273,-112,-15,0,2147483647,,
-2.7334281,-59.7475559,-112,-15,0,2147483647,,
-2.7335821,-59.7474937,-112,-15,0,2147483647,,
-2.7337354,-59.7474349,-112,-15,0,2147483647,,
-2.7338889,-59.7473851,-112,-15,0,2147483647,,
-2.7340402,-59.7473467,-112,-15,0,2147483647,,
-2.7341918,-59.7473273,-112,-15,0,2147483647,,
-2.7345128,-59.7473441,-112,-15,0,2147483647,,
-2.7346782,-59.7473795,-112,-15,0,2147483647,,
-2.7348527,-59.7474408,-112,-15,0,2147483647,,
-2.7350319,-59.7475119,-112,-15,0,2147483647,,
-2.735204,-59.7475887,-112,-15,0,2147483647,,
-2.7353646,-59.7476761,-112,-15,0,2147483647,,
-2.7355196,-59.747766,-112,-15,0,2147483647,,
-2.7356751,-59.7478533,-112,-15,0,2147483647,,
-2.7359892,-59.7480163,-112,-15,0,2147483647,,
-2.7361447,-59.7480956,-112,-15,0,2147483647,,
-2.7362976,-59.7481726,-112,-15,0,2147483647,,
-2.7364491,-59.7482498,-112,-15,0,2147483647,,
-2.7366025,-59.7483286,-112,-15,0,2147483647,,
-2.7367566,-59.7484044,-112,-15,0,2147483647,,
-2.7369128,-59.7484799,-112,-15,0,2147483647,,
-2.7372179,-59.7486334,-112,-15,0,2147483647,,
-2.7373659,-59.7487089,-112,-15,0,2147483647,,
-2.7375216,-59.7487853,-112,-15,0,2147483647,,
-2.7376787,-59.7488567,-112,-15,0,2147483647,,
-2.7378341,-59.7489284,-112,-15,0,2147483647,,
-2.73799,-59.7490045,-112,-15,0,2147483647,,
-2.7382881,-59.7491721,-112,-15,0,2147483647,,
-2.7384242,-59.749259,-112,-15,0,2147483647,,
-2.7385622,-59.7493625,-112,-15,0,2147483647,,
-2.7386963,-59.7494732,-112,-15,0,2147483647,,
-2.7388294,-59.7495914,-112,-15,0,2147483647,,
-2.7389644,-59.7497101,-112,-15,0,2147483647,,
-2.7392156,-59.7499473,-112,-15,0,2147483647,,
-2.7393308,-59.7500624,-112,-15,0,2147483647,,
-2.7394464,-59.7501789,-112,-15,0,2147483647,,
-2.7395568,-59.7502985,-112,-15,0,2147483647,,
-2.739655,-59.7504228,-112,-15,0,2147483647,,
-2.7397536,-59.7505531,-112,-15,0,2147483647,,
-2.7398507,-59.7506889,-112,-15,0,2147483647,,
-2.7400392,-59.7509755,-112,-15,0,2147483647,,
-2.7401281,-59.7511265,-112,-15,0,2147483647,,
-2.7402111,-59.7512812,-112,-15,0,2147483647,,
-2.7402862,-59.7514448,-112,-15,0,2147483647,,
-2.7403638,-59.7516098,-112,-15,0,2147483647,,
-2.7404369,-59.7517787,-112,-15,0,2147483647,,
-2.7405047,-59.7519499,-112,-15,0,2147483647,,
-2.7406275,-59.7523175,-112,-15,0,2147483647,,
-2.7406756,-59.7525098,-112,-15,0,2147483647,,
-2.7407081,-59.752704,-112,-15,0,2147483647,,
-2.7407443,-59.7528977,-112,-15,0,2147483647,,
-2.7407794,-59.7530884,-112,-15,0,2147483647,,
-2.7408135,-59.7532818,-112,-15,0,2147483647,,
-2.7408524,-59.753471,-112,-15,0,2147483647,,
-2.7409308,-59.7538502,-112,-15,0,2147483647,,
-2.7409715,-59.7540334,-112,-15,0,2147483647,,
-2.7410149,-59.7542103,-112,-15,0,2147483647,,
-2.7410578,-59.7543902,-112,-15,0,2147483647,,
-2.7411,-59.7545714,-112,-15,0,2147483647,,
-2.7411401,-59.7547522,-112,-15,0,2147483647,,
-2.7411803,-59.7549325,-112,-15,0,2147483647,,
-2.7412559,-59.7552926,-112,-15,0,2147483647,,
-2.7412881,-59.7554771,-112,-15,0,2147483647,,
-2.7413091,-59.7556639,-112,-15,0,2147483647,,
-2.741325,-59.7558499,-112,-15,0,2147483647,,
-2.7413355,-59.7560312,-112,-15,0,2147483647,,
-2.7413468,-59.7562121,-112,-15,0,2147483647,,
-2.7413528,-59.7563866,-112,-15,0,2147483647,,
-2.7413548,-59.7565603,-112,-15,0,2147483647,,
-2.7413196,-59.7569116,-112,-15,0,2147483647,,
-2.741285,-59.7570906,-112,-15,0,2147483647,,
-2.7412504,-59.7572671,-112,-15,0,2147483647,,
-2.7412136,-59.7574419,-112,-15,0,2147483647,,
-2.741164,-59.7576223,-112,-15,0,2147483647,,
-2.7411067,-59.7578099,-112,-15,0,2147483647,,
-2.7410491,-59.7579943,-112,-15,0,2147483647,,
-2.7409207,-59.7583608,-112,-15,0,2147483647,,
-2.7408482,-59.7585462,-112,-15,0,2147483647,,
-2.7407738,-59.7587258,-112,-15,0,2147483647,,
-2.7406889,-59.7589064,-112,-15,0,2147483647,,
-2.7405994,-59.7590851,-112,-15,0,2147483647,,
-2.7405103,-59.7592607,-112,-15,0,2147483647,,
-2.7403395,-59.7596062,-112,-15,0,2147483647,,
-2.7402569,-59.7597802,-112,-15,0,2147483647,,
-2.7401779,-59.7599487,-112,-15,0,2147483647,,
-2.7400996,-59.7601174,-112,-15,0,2147483647,,
-2.7400191,-59.7602829,-112,-15,0,2147483647,,
-2.7399411,-59.7604446,-112,-15,0,2147483647,,
-2.7398686,-59.7605976,-112,-15,0,2147483647,,
-2.7397334,-59.7608985,-112,-15,0,2147483647,,
-2.7396702,-59.7610412,-112,-15,0,2147483647,,
-2.7396092,-59.7611773,-112,-15,0,2147483647,,
-2.7395481,-59.7613113,-112,-15,0,2147483647,,
-2.7394888,-59.7614403,-112,-15,0,2147483647,,
-2.7394264,-59.7615686,-112,-15,0,2147483647,,
-2.7392924,-59.7618387,-112,-15,0,2147483647,,
-2.7392163,-59.7619927,-112,-15,0,2147483647,,
-2.7391395,-59.7621483,-112,-15,0,2147483647,,
-2.7390709,-59.7622961,-112,-15,0,2147483647,,
-2.7390083,-59.7624381,-112,-15,0,2147483647,,
-2.7389474,-59.7625796,-112,-15,0,2147483647,,
-2.7388856,-59.7627236,-112,-15,0,2147483647,,
-2.7388198,-59.7628678,-112,-15,0,2147483647,,
-2.7386854,-59.7631668,-112,-15,0,2147483647,,
-2.7386172,-59.7633227,-112,-15,0,2147483647,,
-2.7385483,-59.763473,-112,-15,0,2147483647,,
-2.7384788,-59.7636208,-112,-15,0,2147483647,,
-2.7384073,-59.7637657,-112,-15,0,2147483647,,
-2.7383356,-59.7639094,-112,-15,0,2147483647,,
-2.7381953,-59.764202,-112,-15,0,2147483647,,
-2.7381297,-59.7643514,-112,-15,0,2147483647,,
-2.7380641,-59.7644978,-112,-15,0,2147483647,,
-2.7379978,-59.7646442,-112,-15,0,2147483647,,
-2.7379321,-59.7647895,-112,-15,0,2147483647,,
-2.7378688,-59.764937,-112,-15,0,2147483647,,
-2.7378056,-59.7650866,-112,-15,0,2147483647,,
-2.7376837,-59.7653822,-112,-15,0,2147483647,,
-2.7376256,-59.7655261,-112,-15,0,2147483647,,
-2.7375686,-59.7656717,-112,-15,0,2147483647,,
-2.7375093,-59.7658153,-112,-15,0,2147483647,,
-2.737448,-59.7659604,-112,-15,0,2147483647,,
-2.7373861,-59.7661079,-112,-15,0,2147483647,,
-2.7373283,-59.7662533,-112,-15,0,2147483647,,
-2.7372709,-59.7663963,-112,-15,0,2147483647,,
-2.737159,-59.7666744,-112,-15,0,2147483647,,
-2.7371018,-59.7668139,-112,-15,0,2147483647,,
-2.7370418,-59.7669543,-112,-15,0,2147483647,,
-2.7369783,-59.7670958,-112,-15,0,2147483647,,
-2.7369122,-59.7672332,-112,-15,0,2147483647,,
-2.7368488,-59.7673683,-112,-15,0,2147483647,,
-2.7367948,-59.7674942,-112,-15,0,2147483647,,
-2.7367092,-59.7676856,-112,-15,0,2147483647,,
-2.7366678,-59.7677595,-112,-15,0,2147483647,,
-2.7366218,-59.7678233,-112,-15,0,2147483647,,
-2.7365871,-59.7678792,-112,-15,0,2147483647,,
-2.7365553,-59.7679481,-112,-15,0,2147483647,,
-2.736526,-59.7680201,-112,-15,0,2147483647,,
-2.7364532,-59.7681942,-112,-15,0,2147483647,,
-2.7364021,-59.7683009,-112,-15,0,2147483647,,
-2.7363403,-59.768418,-112,-15,0,2147483647,,
-2.7362772,-59.7685392,-112,-15,0,2147483647,,
-2.7362149,-59.768663,-112,-15,0,2147483647,,
-2.7361577,-59.7687882,-112,-15,0,2147483647,,
-2.7361038,-59.7689177,-112,-15,0,2147483647,,
-2.7360497,-59.7690502,-112,-15,0,2147483647,,
-2.7359343,-59.7693223,-112,-15,0,2147483647,,
-2.7358761,-59.7694544,-112,-15,0,2147483647,,
-2.7358233,-59.7695771,-112,-15,0,2147483647,,
-2.7357774,-59.7696817,-112,-15,0,2147483647,,
-2.7357419,-59.7697743,-112,-15,0,2147483647,,
-2.7357183,-59.7698479,-112,-15,0,2147483647,,
-2.7357038,-59.7699096,-112,-15,0,2147483647,,
-2.7356703,-59.7700128,-112,-15,0,2147483647,,
-2.7356542,-59.7700616,-112,-15,0,2147483647,,
-2.7356284,-59.7701144,-112,-15,0,2147483647,,
-2.7355991,-59.7701678,-112,-15,0,2147483647,,
-2.735576,-59.7702327,-112,-15,0,2147483647,,
-2.7355233,-59.7703853,-112,-15,0,2147483647,,
-2.7354976,-59.7704785,-112,-15,0,2147483647,,
-2.735473,-59.7705779,-112,-15,0,2147483647,,
-2.7354503,-59.7706874,-112,-15,0,2147483647,,
-2.7354254,-59.7708025,-112,-15,0,2147483647,,
-2.7353979,-59.770933,-112,-15,0,2147483647,,
-2.7353736,-59.7710601,-112,-15,0,2147483647,,
-2.7353656,-59.7713055,-112,-15,0,2147483647,,
-2.7353784,-59.7714105,-112,-15,0,2147483647,,
-2.7353876,-59.7715188,-112,-15,0,2147483647,,
-2.7353891,-59.771639,-112,-15,0,2147483647,,
-2.7353976,-59.7717446,-112,-15,0,2147483647,,
-2.7354081,-59.771849,-112,-15,0,2147483647,,
-2.7354194,-59.7719603,-112,-15,0,2147483647,,
-2.7354418,-59.7722032,-112,-15,0,2147483647,,
-2.7354602,-59.7723335,-112,-15,0,2147483647,,
-2.735481,-59.7724704,-112,-15,0,2147483647,,
-2.7355002,-59.7726133,-112,-15,0,2147483647,,
-2.7355169,-59.772758,-112,-15,0,2147483647,,
-2.7355366,-59.7729048,-112,-15,0,2147483647,,
-2.7355563,-59.7730526,-112,-15,0,2147483647,,
-2.7355871,-59.7733614,-112,-15,0,2147483647,,
-2.7356,-59.7735199,-112,-15,0,2147483647,,
-2.7356131,-59.7736784,-112,-15,0,2147483647,,
-2.7356274,-59.7738375,-112,-15,0,2147483647,,
-2.7356437,-59.773994,-112,-15,0,2147483647,,
-2.7356614,-59.7741501,-112,-15,0,2147483647,,
-2.7356856,-59.7743037,-112,-15,0,2147483647,,
-2.7357439,-59.7746045,-112,-15,0,2147483647,,
-2.7357854,-59.7747502,-112,-15,0,2147483647,,
-2.7358355,-59.7748862,-112,-15,0,2147483647,,
-2.7358908,-59.7750189,-112,-15,0,2147483647,,
-2.7359502,-59.775145,-112,-15,0,2147483647,,
-2.7360144,-59.7752684,-112,-15,0,2147483647,,
-2.7360877,-59.7753851,-112,-15,0,2147483647,,
-2.7362659,-59.7755903,-112,-15,0,2147483647,,
-2.7363813,-59.7756833,-112,-15,0,2147483647,,
-2.736517,-59.7757649,-112,-15,0,2147483647,,
-2.7366603,-59.7758371,-112,-15,0,2147483647,,
-2.7368171,-59.7759033,-112,-15,0,2147483647,,
-2.7369829,-59.7759619,-112,-15,0,2147483647,,
-2.737311,-59.7760778,-112,-15,0,2147483647,,
-2.7374701,-59.7761372,-112,-15,0,2147483647,,
-2.7376305,-59.7761964,-112,-15,0,2147483647,,
-2.7377903,-59.7762566,-112,-15,0,2147483647,,
-2.7379492,-59.7763206,-112,-15,0,2147483647,,
-2.738107,-59.7763879,-112,-15,0,2147483647,,
-2.7384171,-59.7765274,-112,-15,0,2147483647,,
-2.7385763,-59.7766016,-112,-15,0,2147483647,,
-2.7387316,-59.7766747,-112,-15,0,2147483647,,
-2.738886,-59.7767532,-112,-15,0,2147483647,,
-2.7390411,-59.7768389,-112,-15,0,2147483647,,
-2.7391777,-59.7769401,-112,-15,0,2147483647,,
-2.739391,-59.7771947,-112,-15,0,2147483647,,
-2.7394746,-59.7773402,-112,-15,0,2147483647,,
-2.7395528,-59.7774902,-112,-15,0,2147483647,,
-2.7396269,-59.7776331,-112,-15,0,2147483647,,
-2.7396853,-59.7777816,-112,-15,0,2147483647,,
-2.7397137,-59.7779651,-112,-15,0,2147483647,,
-2.7397467,-59.7781217,-112,-15,0,2147483647,,
-2.7397611,-59.7784557,-112,-15,0,2147483647,,
-2.7397335,-59.7786257,-112,-15,0,2147483647,,
-2.7396896,-59.7787825,-112,-15,0,2147483647,,
-2.7396338,-59.7789435,-112,-15,0,2147483647,,
-2.7395794,-59.7790953,-112,-15,0,2147483647,,
-2.7395179,-59.7792375,-112,-15,0,2147483647,,
-2.7393578,-59.7794962,-112,-15,0,2147483647,,
-2.7392499,-59.7796142,-112,-15,0,2147483647,,
-2.739125,-59.7797312,-112,-15,0,2147483647,,
-2.738965,-59.7798522,-112,-15,0,2147483647,,
-2.7387691,-59.7799712,-112,-15,0,2147483647,,
-2.7385689,-59.7800865,-112,-15,0,2147483647,,
-2.7383397,-59.7802064,-112,-15,0,2147483647,,
-2.7379417,-59.7804367,-112,-15,0,2147483647,,
-2.7377702,-59.7805435,-112,-15,0,2147483647,,
-2.7376086,-59.7806501,-112,-15,0,2147483647,,
-2.7374692,-59.7807426,-112,-15,0,2147483647,,
-2.7373544,-59.7808245,-112,-15,0,2147483647,,
-2.7372554,-59.7809032,-112,-15,0,2147483647,,
-2.7371679,-59.780975,-112,-15,0,2147483647,,
-2.7370339,-59.7811038,-112,-15,0,2147483647,,
-2.7369795,-59.781168,-112,-15,0,2147483647,,
-2.7369238,-59.7812321,-112,-15,0,2147483647,,
-2.7368628,-59.7812992,-112,-15,0,2147483647,,
-2.736801,-59.781368,-112,-15,0,2147483647,,
-2.7367338,-59.7814437,-112,-15,0,2147483647,,
-2.7365887,-59.7816229,-112,-15,0,2147483647,,
-2.7365151,-59.7817282,-112,-15,0,2147483647,,
